strategy,pt,net_benefit,net_benefit_treat_all,beats_both
single best (lightgbm_n800_leaves15_lr0.01),0.3809698996655518,0.06765167323705217,-0.30890130712781927,True
single best (lightgbm_n800_leaves15_lr0.01),0.382943143812709,0.06600905344233499,-0.31308695358421723,True
single best (lightgbm_n800_leaves15_lr0.01),0.38491638795986616,0.06574982253001929,-0.3172994559093474,True
single best (lightgbm_n800_leaves15_lr0.01),0.3868896321070234,0.06410388144068499,-0.3215390734032735,True
single best (lightgbm_n800_leaves15_lr0.01),0.3888628762541806,0.06384129711381081,-0.32580606871497897,True
single best (lightgbm_n800_leaves15_lr0.01),0.39083612040133775,0.06357701162571058,-0.3301007078966075,True
single best (lightgbm_n800_leaves15_lr0.01),0.39280936454849497,0.06331100839111652,-0.33442326045876114,True
single best (lightgbm_n800_leaves15_lr0.01),0.3947826086956521,0.06394673162033943,-0.33877399942687925,True
single best (lightgbm_n800_leaves15_lr0.01),0.39675585284280934,0.0636847280835623,-0.3431532013987254,True
single best (lightgbm_n800_leaves15_lr0.01),0.3987290969899665,0.0634210048662123,-0.3475611466030041,True
single best (lightgbm_n800_leaves15_lr0.01),0.4007023411371237,0.06315554498165722,-0.3519981189591389,True
single best (lightgbm_n800_leaves15_lr0.01),0.4026755852842809,0.06382203224215428,-0.35646440613823116,True
single best (lightgbm_n800_leaves15_lr0.01),0.4046488294314381,0.06356073244974722,-0.360960299625235,True
single best (lightgbm_n800_leaves15_lr0.01),0.40662207357859526,0.06329769478249495,-0.36548609478236993,True
single best (lightgbm_n800_leaves15_lr0.01),0.40859531772575247,0.06303290184494147,-0.3700420909138046,True
single best (lightgbm_n800_leaves15_lr0.01),0.41056856187290963,0.06276633600869126,-0.37462859133163895,True
single best (lightgbm_n800_leaves15_lr0.01),0.41254180602006685,0.06111293785725044,-0.37924590342321707,True
single best (lightgbm_n800_leaves15_lr0.01),0.41451505016722406,0.06084277238702172,-0.3838943387197995,True
single best (lightgbm_n800_leaves15_lr0.01),0.4164882943143812,0.06155936927778264,-0.38857421296663086,True
single best (lightgbm_n800_leaves15_lr0.01),0.41846153846153844,0.06129358483929122,-0.3932858461944335,True
single best (lightgbm_n800_leaves15_lr0.01),0.4204347826086956,0.06203074314284943,-0.39802956279236,True
single best (lightgbm_n800_leaves15_lr0.01),0.4224080267558528,0.06176948481587048,-0.40280569158244406,True
single best (lightgbm_n800_leaves15_lr0.01),0.42438127090301,0.061506435280793026,-0.40761456589557876,True
single best (lightgbm_n800_leaves15_lr0.01),0.4263545150501672,0.06124157605325175,-0.4124565236490677,True
single best (lightgbm_n800_leaves15_lr0.01),0.42832775919732435,0.06201263642776774,-0.41733190742577697,True
single best (lightgbm_n800_leaves15_lr0.01),0.43030100334448157,0.061752493058530165,-0.4222410645549378,True
single best (lightgbm_n800_leaves15_lr0.01),0.43227424749163873,0.06149054132890556,-0.42718434719462783,True
single best (lightgbm_n800_leaves15_lr0.01),0.43424749163879595,0.061226762317175505,-0.43216211241598534,True
single best (lightgbm_n800_leaves15_lr0.01),0.4362207357859531,0.06096113683671531,-0.43717472228918597,True
single best (lightgbm_n800_leaves15_lr0.01),0.4381939799331103,0.06069364543134176,-0.44222254397123506,True
single best (lightgbm_n800_leaves15_lr0.01),0.44016722408026754,0.06042426837056262,-0.44730594979561566,True
single best (lightgbm_n800_leaves15_lr0.01),0.4421404682274247,0.060152985644725224,-0.4524253173638374,True
single best (lightgbm_n800_leaves15_lr0.01),0.4441137123745819,0.059879776960061706,-0.4575810296389393,True
single best (lightgbm_n800_leaves15_lr0.01),0.4460869565217391,0.05960462173362847,-0.462773475040986,True
single best (lightgbm_n800_leaves15_lr0.01),0.4480602006688963,0.05932749908813692,-0.46800304754461663,True
single best (lightgbm_n800_leaves15_lr0.01),0.45003344481605345,0.059048387846673114,-0.4732701467786917,True
single best (lightgbm_n800_leaves15_lr0.01),0.45200668896321067,0.05990970391302769,-0.47857517812809325,True
single best (lightgbm_n800_leaves15_lr0.01),0.45397993311036783,0.0596356846971488,-0.48391855283773155,True
single best (lightgbm_n800_leaves15_lr0.01),0.45595317725752504,0.06052044935049411,-0.4893006881188178,True
