strategy,threshold,tp,tn,fp,fn,misclass_rate,accuracy,sensitivity,specificity,ppv,npv,lr_plus,lr_minus
single best (lightgbm_n800_leaves15_lr0.01),0.2892823995225429,80,540,45,57,0.14127423822714683,0.8587257617728532,0.583941605839416,0.9230769230769231,0.64,0.9045226130653267,7.591240875912413,0.4507299270072993
single best (lightgbm_n800_leaves15_lr0.01),0.3027126581971051,79,540,45,58,0.14265927977839335,0.8573407202216067,0.5766423357664233,0.9230769230769231,0.6370967741935484,0.903010033444816,7.496350364963508,0.4586374695863747
single best (lightgbm_n800_leaves15_lr0.01),0.31138424330867853,79,541,44,58,0.14127423822714683,0.8587257617728532,0.5766423357664233,0.9247863247863248,0.6422764227642277,0.9031719532554258,7.666721964167224,0.45778971086255515
single best (lightgbm_n800_leaves15_lr0.01),0.3171068322135868,79,542,43,58,0.13988919667590027,0.8601108033240997,0.5766423357664233,0.9264957264957265,0.6475409836065574,0.9033333333333333,7.845017823799019,0.4569450803997091
single best (lightgbm_n800_leaves15_lr0.01),0.32471610304095977,79,543,42,58,0.13850415512465375,0.8614958448753463,0.5766423357664233,0.9282051282051282,0.6528925619834711,0.9034941763727121,8.0318039624609,0.4561035609146268
single best (lightgbm_n800_leaves15_lr0.01),0.329252822634056,79,544,41,58,0.1371191135734072,0.8628808864265928,0.5766423357664233,0.9299145299145299,0.6583333333333333,0.9036544850498339,8.227701620081897,0.4552651352511808
single best (lightgbm_n800_leaves15_lr0.01),0.33965345935851016,79,545,40,58,0.13573407202216067,0.8642659279778393,0.5766423357664233,0.9316239316239316,0.6638655462184874,0.9038142620232172,8.433394160583944,0.45442978637916026
single best (lightgbm_n800_leaves15_lr0.01),0.3409724232306592,78,545,40,59,0.1371191135734072,0.8628808864265928,0.5693430656934306,0.9316239316239316,0.6610169491525424,0.902317880794702,8.326642335766426,0.4622647826960423
single best (lightgbm_n800_leaves15_lr0.01),0.3425800256629895,77,545,40,60,0.13850415512465375,0.8614958448753463,0.5620437956204379,0.9316239316239316,0.6581196581196581,0.9008264462809917,8.219890510948908,0.4700997790129244
single best (lightgbm_n800_leaves15_lr0.01),0.34481825941548433,76,545,40,61,0.13988919667590027,0.8601108033240997,0.5547445255474452,0.9316239316239316,0.6551724137931034,0.8993399339933993,8.11313868613139,0.4779347753298065
single best (lightgbm_n800_leaves15_lr0.01),0.34707741470173054,76,546,39,61,0.13850415512465375,0.8614958448753463,0.5547445255474452,0.9333333333333333,0.6608695652173913,0.899505766062603,8.32116788321168,0.47705943691345154
single best (lightgbm_n800_leaves15_lr0.01),0.3528564508719431,75,546,39,62,0.13988919667590027,0.8601108033240997,0.5474452554744526,0.9333333333333333,0.6578947368421053,0.8980263157894737,8.21167883211679,0.4848800834202294
single best (lightgbm_n800_leaves15_lr0.01),0.36523443847291176,75,547,38,62,0.13850415512465375,0.8614958448753463,0.5474452554744526,0.935042735042735,0.6637168141592921,0.8981937602627258,8.427775643488284,0.483993648167176
single best (lightgbm_n800_leaves15_lr0.01),0.3691477123413278,75,548,37,62,0.1371191135734072,0.8628808864265928,0.5474452554744526,0.9367521367521368,0.6696428571428571,0.898360655737705,8.65555336358256,0.48311044807927966
single best (lightgbm_n800_leaves15_lr0.01),0.3717695574693873,74,548,37,63,0.13850415512465375,0.8614958448753463,0.5401459854014599,0.9367521367521368,0.6666666666666666,0.8968903436988543,8.54014598540146,0.4909025520805584
single best (lightgbm_n800_leaves15_lr0.01),0.37437754889864355,73,548,37,64,0.13988919667590027,0.8601108033240997,0.5328467153284672,0.9367521367521368,0.6636363636363637,0.8954248366013072,8.424738607220359,0.49869465608183705
single best (lightgbm_n800_leaves15_lr0.01),0.3801371633325118,73,549,36,64,0.13850415512465375,0.8614958448753463,0.5328467153284672,0.9384615384615385,0.6697247706422018,0.8955954323001631,8.658759124087592,0.497786286945076
single best (lightgbm_n800_leaves15_lr0.01),0.38072107421898277,72,549,36,65,0.13988919667590027,0.8601108033240997,0.5255474452554745,0.9384615384615385,0.6666666666666666,0.8941368078175895,8.540145985401459,0.5055641976785927
single best (lightgbm_n800_leaves15_lr0.01),0.38165245491805067,71,549,36,66,0.14127423822714683,0.8587257617728532,0.5182481751824818,0.9384615384615385,0.6635514018691588,0.8926829268292683,8.421532846715328,0.5133421084121096
single best (lightgbm_n800_leaves15_lr0.01),0.38676015686453286,70,549,36,67,0.14265927977839335,0.8573407202216067,0.5109489051094891,0.9384615384615385,0.660377358490566,0.8912337662337663,8.302919708029197,0.5211200191456263
single best (lightgbm_n800_leaves15_lr0.01),0.3928721623559355,69,549,36,68,0.1440443213296399,0.8559556786703602,0.5036496350364964,0.9384615384615385,0.6571428571428571,0.8897893030794165,8.184306569343066,0.5288979298791432
single best (lightgbm_n800_leaves15_lr0.01),0.4007483029884379,69,550,35,68,0.14265927977839335,0.8573407202216067,0.5036496350364964,0.9401709401709402,0.6634615384615384,0.889967637540453,8.418143899895725,0.527936297279363
single best (lightgbm_n800_leaves15_lr0.01),0.4120475739725368,69,551,34,68,0.14127423822714683,0.8587257617728532,0.5036496350364964,0.9418803418803419,0.6699029126213593,0.8901453957996769,8.665736367539715,0.5269781551790375
single best (lightgbm_n800_leaves15_lr0.01),0.4145438953117075,68,551,34,69,0.14265927977839335,0.8573407202216067,0.49635036496350365,0.9418803418803419,0.6666666666666666,0.8887096774193548,8.540145985401457,0.5347278339316703
single best (lightgbm_n800_leaves15_lr0.01),0.4194151141743621,68,552,33,69,0.14127423822714683,0.8587257617728532,0.49635036496350365,0.9435897435897436,0.6732673267326733,0.8888888888888888,8.79893828798938,0.5337591240875912
single best (lightgbm_n800_leaves15_lr0.01),0.42770089659266936,68,553,32,69,0.13988919667590027,0.8601108033240997,0.49635036496350365,0.9452991452991453,0.68,0.8890675241157556,9.073905109489047,0.5327939177149192
single best (lightgbm_n800_leaves15_lr0.01),0.45080536949148764,68,554,31,69,0.13850415512465375,0.8614958448753463,0.49635036496350365,0.947008547008547,0.6868686868686869,0.8892455858747994,9.366611725924177,0.5318321958417876
single best (lightgbm_n800_leaves15_lr0.01),0.45439532334404975,68,555,30,69,0.1371191135734072,0.8628808864265928,0.49635036496350365,0.9487179487179487,0.6938775510204082,0.8894230769230769,9.678832116788314,0.5308739396330637
single best (lightgbm_n800_leaves15_lr0.01),0.4670079023240089,68,556,29,69,0.13573407202216067,0.8642659279778393,0.49635036496350365,0.9504273504273504,0.7010309278350515,0.8896,10.012584948401702,0.5299191303891193
single best (lightgbm_n800_leaves15_lr0.01),0.4765927666025863,68,557,28,69,0.13434903047091412,0.8656509695290859,0.49635036496350365,0.9521367521367521,0.7083333333333334,0.889776357827476,10.370177267987476,0.5289677495446147
single best (lightgbm_n800_leaves15_lr0.01),0.4794763754796742,67,557,28,70,0.13573407202216067,0.8642659279778393,0.48905109489051096,0.9521367521367521,0.7052631578947368,0.8883572567783095,10.217674661105308,0.5366339488133772
single best (lightgbm_n800_leaves15_lr0.01),0.4842237308749796,67,558,27,70,0.13434903047091412,0.8656509695290859,0.48905109489051096,0.9538461538461539,0.7127659574468085,0.8885350318471338,10.596107055961083,0.5356722392276901
single best (lightgbm_n800_leaves15_lr0.01),0.49884436389455483,66,558,27,71,0.13573407202216067,0.8642659279778393,0.48175182481751827,0.9538461538461539,0.7096774193548387,0.8871224165341812,10.437956204379574,0.5433246997880856
single best (lightgbm_n800_leaves15_lr0.01),0.5176490543796489,66,559,26,71,0.13434903047091412,0.8656509695290859,0.48175182481751827,0.9555555555555556,0.717391304347826,0.8873015873015873,10.839416058394173,0.542352741470039
single best (lightgbm_n800_leaves15_lr0.01),0.5293214800834314,65,559,26,72,0.13573407202216067,0.8642659279778393,0.4744525547445255,0.9555555555555556,0.7142857142857143,0.8858954041204438,10.675182481751836,0.5499915124766593
single best (lightgbm_n800_leaves15_lr0.01),0.5349528661934481,65,560,25,72,0.13434903047091412,0.8656509695290859,0.4744525547445255,0.9572649572649573,0.7222222222222222,0.8860759493670886,11.102189781021908,0.5490093847758082
single best (lightgbm_n800_leaves15_lr0.01),0.5412477059560977,64,560,25,73,0.13573407202216067,0.8642659279778393,0.46715328467153283,0.9572649572649573,0.7191011235955056,0.8846761453396524,10.931386861313879,0.5566345151199166
single best (lightgbm_n800_leaves15_lr0.01),0.5522249941708655,64,561,24,73,0.13434903047091412,0.8656509695290859,0.46715328467153283,0.958974358974359,0.7272727272727273,0.8848580441640379,11.386861313868623,0.5556422967328936
single best (lightgbm_n800_leaves15_lr0.01),0.5586480511457405,64,562,23,73,0.1329639889196676,0.8670360110803323,0.46715328467153283,0.9606837606837607,0.735632183908046,0.8850393700787401,11.881942240558562,0.5546536093721589
single best (lightgbm_n800_leaves15_lr0.01),0.5661997690825014,64,563,22,73,0.13157894736842105,0.868421052631579,0.46715328467153283,0.9623931623931624,0.7441860465116279,0.8852201257861635,12.422030524220313,0.5536684342222972
single best (lightgbm_n800_leaves15_lr0.01),0.5760336546807158,63,563,22,74,0.1329639889196676,0.8670360110803323,0.45985401459854014,0.9623931623931624,0.7411764705882353,0.8838304552590267,12.22793629727937,0.5612529333212327
single best (lightgbm_n800_leaves15_lr0.01),0.5865149473357257,63,564,21,74,0.13157894736842105,0.868421052631579,0.45985401459854014,0.9641025641025641,0.75,0.8840125391849529,12.810218978102196,0.5602578040068333
single best (lightgbm_n800_leaves15_lr0.01),0.5975448985518358,62,564,21,75,0.1329639889196676,0.8670360110803323,0.45255474452554745,0.9641025641025641,0.7469879518072289,0.8826291079812206,12.60688216892597,0.5678288554123311
single best (lightgbm_n800_leaves15_lr0.01),0.610300495452879,61,564,21,76,0.13434903047091412,0.8656509695290859,0.44525547445255476,0.9641025641025641,0.7439024390243902,0.88125,12.403545359749746,0.5753999068178288
single best (lightgbm_n800_leaves15_lr0.01),0.6150600282312044,61,565,20,76,0.1329639889196676,0.8670360110803323,0.44525547445255476,0.9658119658119658,0.7530864197530864,0.8814352574102964,13.02372262773723,0.574381499903107
single best (lightgbm_n800_leaves15_lr0.01),0.6163282478842221,61,566,19,76,0.13157894736842105,0.868421052631579,0.44525547445255476,0.9675213675213675,0.7625,0.881619937694704,13.70918171340761,0.5733666915993912
single best (lightgbm_n800_leaves15_lr0.01),0.6249627951271913,60,566,19,77,0.1329639889196676,0.8670360110803323,0.43795620437956206,0.9675213675213675,0.759493670886076,0.880248833592535,13.484441029581255,0.5809109901730675
single best (lightgbm_n800_leaves15_lr0.01),0.6303109849609401,59,566,19,78,0.13434903047091412,0.8656509695290859,0.4306569343065693,0.9675213675213675,0.7564102564102564,0.8788819875776398,13.259700345754899,0.5884552887467437
single best (lightgbm_n800_leaves15_lr0.01),0.6521984568855469,58,566,19,79,0.13573407202216067,0.8642659279778393,0.4233576642335766,0.9675213675213675,0.7532467532467533,0.8775193798449612,13.034959661928545,0.59599958732042
single best (lightgbm_n800_leaves15_lr0.01),0.6589317727164373,58,567,18,79,0.13434903047091412,0.8656509695290859,0.4233576642335766,0.9692307692307692,0.7631578947368421,0.8777089783281734,13.759124087591239,0.5949484416637703
single best (lightgbm_n800_leaves15_lr0.01),0.6648686472794202,58,568,17,79,0.1329639889196676,0.8670360110803323,0.4233576642335766,0.9709401709401709,0.7733333333333333,0.8778979907264297,14.56848432803778,0.5939009972242213
single best (lightgbm_n800_leaves15_lr0.01),0.665605816184515,57,568,17,80,0.13434903047091412,0.8656509695290859,0.41605839416058393,0.9709401709401709,0.7702702702702703,0.8765432098765432,14.317303563761266,0.6014187313663
single best (lightgbm_n800_leaves15_lr0.01),0.666208871055816,56,568,17,81,0.13573407202216067,0.8642659279778393,0.40875912408759124,0.9709401709401709,0.7671232876712328,0.8751926040061633,14.066122799484754,0.6089364655083788
single best (lightgbm_n800_leaves15_lr0.01),0.6678340276015144,55,568,17,82,0.1371191135734072,0.8628808864265928,0.40145985401459855,0.9709401709401709,0.7638888888888888,0.8738461538461538,13.81494203520824,0.6164541996504574
single best (lightgbm_n800_leaves15_lr0.01),0.681616236136611,54,568,17,83,0.13850415512465375,0.8614958448753463,0.39416058394160586,0.9709401709401709,0.7605633802816901,0.8725038402457758,13.563761270931728,0.6239719337925362
single best (lightgbm_n800_leaves15_lr0.01),0.6929815395325202,53,568,17,84,0.13988919667590027,0.8601108033240997,0.38686131386861317,0.9709401709401709,0.7571428571428571,0.8711656441717791,13.312580506655214,0.6314896679346149
single best (lightgbm_n800_leaves15_lr0.01),0.6973474477113154,53,569,16,84,0.13850415512465375,0.8614958448753463,0.38686131386861317,0.9726495726495726,0.7681159420289855,0.8713629402756509,14.144616788321162,0.630379844265134
single best (lightgbm_n800_leaves15_lr0.01),0.6981447665509073,52,569,16,85,0.13988919667590027,0.8601108033240997,0.3795620437956204,0.9726495726495726,0.7647058823529411,0.8700305810397554,13.877737226277365,0.6378843662206715
single best (lightgbm_n800_leaves15_lr0.01),0.6999683825858432,52,570,15,85,0.13850415512465375,0.8614958448753463,0.3795620437956204,0.9743589743589743,0.7761194029850746,0.8702290076335878,14.802919708029185,0.6367652708413369
single best (lightgbm_n800_leaves15_lr0.01),0.7004109620895237,51,570,15,86,0.13988919667590027,0.8601108033240997,0.3722627737226277,0.9743589743589743,0.7727272727272727,0.8689024390243902,14.51824817518247,0.6442566269688821
single best (lightgbm_n800_leaves15_lr0.01),0.7105362266206321,51,571,14,86,0.13850415512465375,0.8614958448753463,0.3722627737226277,0.976068376068376,0.7846153846153846,0.8691019786910198,15.555265901981214,0.6431283316501976
single best (lightgbm_n800_leaves15_lr0.01),0.7116468124755653,51,572,13,86,0.1371191135734072,0.8628808864265928,0.3722627737226277,0.9777777777777777,0.796875,0.8693009118541033,16.751824817518223,0.6420039814200399
single best (lightgbm_n800_leaves15_lr0.01),0.7125323788929143,51,573,12,86,0.13573407202216067,0.8642659279778393,0.3722627737226277,0.9794871794871794,0.8095238095238095,0.8694992412746586,18.14781021897807,0.6408835556234953
single best (lightgbm_n800_leaves15_lr0.01),0.7181607223405505,50,573,12,87,0.1371191135734072,0.8628808864265928,0.36496350364963503,0.9794871794871794,0.8064516129032258,0.8681818181818182,17.791970802919675,0.6483356899912104
single best (lightgbm_n800_leaves15_lr0.01),0.7207365190088802,50,574,11,87,0.13573407202216067,0.8642659279778393,0.36496350364963503,0.9811965811965812,0.819672131147541,0.8683812405446294,19.409422694094182,0.6472061853048146
single best (lightgbm_n800_leaves15_lr0.01),0.7236878152880667,49,574,11,88,0.1371191135734072,0.8628808864265928,0.35766423357664234,0.9811965811965812,0.8166666666666667,0.8670694864048338,19.021234240212298,0.6546453368600422
single best (lightgbm_n800_leaves15_lr0.01),0.7268324816301464,49,575,10,88,0.13573407202216067,0.8642659279778393,0.35766423357664234,0.9829059829059829,0.8305084745762712,0.8672699849170438,20.923357664233517,0.6535068232307204
single best (lightgbm_n800_leaves15_lr0.01),0.7310175693533243,48,575,10,89,0.1371191135734072,0.8628808864265928,0.35036496350364965,0.9829059829059829,0.8275862068965517,0.8659638554216867,20.496350364963444,0.6609330371310695
single best (lightgbm_n800_leaves15_lr0.01),0.7435515580977218,48,576,9,89,0.13573407202216067,0.8642659279778393,0.35036496350364965,0.9846153846153847,0.8421052631578947,0.8661654135338346,22.773722627737307,0.6597855839416058
single best (lightgbm_n800_leaves15_lr0.01),0.7469441694669363,47,576,9,90,0.1371191135734072,0.8628808864265928,0.34306569343065696,0.9846153846153847,0.8392857142857143,0.8648648648648649,22.299270072992783,0.667198905109489
single best (lightgbm_n800_leaves15_lr0.01),0.7514122659381794,46,576,9,91,0.13850415512465375,0.8614958448753463,0.3357664233576642,0.9846153846153847,0.8363636363636363,0.863568215892054,21.824817518248253,0.6746122262773722
single best (lightgbm_n800_leaves15_lr0.01),0.7552355070088178,45,576,9,92,0.13988919667590027,0.8601108033240997,0.3284671532846715,0.9846153846153847,0.8333333333333334,0.8622754491017964,21.350364963503726,0.6820255474452555
single best (lightgbm_n800_leaves15_lr0.01),0.7633802367525679,44,576,9,93,0.14127423822714683,0.8587257617728532,0.32116788321167883,0.9846153846153847,0.8301886792452831,0.8609865470852018,20.8759124087592,0.6894388686131386
single best (lightgbm_n800_leaves15_lr0.01),0.7712292225307694,44,577,8,93,0.13988919667590027,0.8601108033240997,0.32116788321167883,0.9863247863247864,0.8461538461538461,0.8611940298507462,23.4854014598541,0.6882440005566167
single best (lightgbm_n800_leaves15_lr0.01),0.7781633057418808,43,577,8,94,0.14127423822714683,0.8587257617728532,0.31386861313868614,0.9863247863247864,0.8431372549019608,0.8599105812220567,22.951642335766504,0.6956444736808814
single best (lightgbm_n800_leaves15_lr0.01),0.7824526420167672,43,578,7,94,0.13988919667590027,0.8601108033240997,0.31386861313868614,0.9880341880341881,0.86,0.8601190476190477,26.230448383733147,0.6944409365291845
single best (lightgbm_n800_leaves15_lr0.01),0.7975828696227605,42,578,7,95,0.14127423822714683,0.8587257617728532,0.30656934306569344,0.9880341880341881,0.8571428571428571,0.8588410104011887,25.620437956204473,0.7018286060667289
single best (lightgbm_n800_leaves15_lr0.01),0.807758305313251,41,578,7,96,0.14265927977839335,0.8573407202216067,0.29927007299270075,0.9880341880341881,0.8541666666666666,0.857566765578635,25.010427528675795,0.7092162756042735
single best (lightgbm_n800_leaves15_lr0.01),0.810663960056699,40,578,7,97,0.1440443213296399,0.8559556786703602,0.291970802919708,0.9880341880341881,0.851063829787234,0.8562962962962963,24.400417101147113,0.716603945141818
single best (lightgbm_n800_leaves15_lr0.01),0.8155258116890772,40,579,6,97,0.14265927977839335,0.8573407202216067,0.291970802919708,0.9897435897435898,0.8695652173913043,0.856508875739645,28.46715328467163,0.7153662872054763
single best (lightgbm_n800_leaves15_lr0.01),0.8201598330068682,40,580,5,97,0.14127423822714683,0.8587257617728532,0.291970802919708,0.9914529914529915,0.8888888888888888,0.8567208271787297,34.16058394160596,0.7141328970551221
single best (lightgbm_n800_leaves15_lr0.01),0.8245891955255611,39,580,5,98,0.14265927977839335,0.8573407202216067,0.2846715328467153,0.9914529914529915,0.8863636363636364,0.855457227138643,33.30656934306581,0.7214950918701233
single best (lightgbm_n800_leaves15_lr0.01),0.8256913999256494,39,581,4,98,0.14127423822714683,0.8587257617728532,0.2846715328467153,0.9931623931623932,0.9069767441860465,0.8556701030927835,41.63321167883226,0.7202532758772315
single best (lightgbm_n800_leaves15_lr0.01),0.8285925589683035,38,581,4,99,0.14265927977839335,0.8573407202216067,0.2773722627737226,0.9931623931623932,0.9047619047619048,0.8544117647058823,40.56569343065708,0.7276027991004685
single best (lightgbm_n800_leaves15_lr0.01),0.8349464657989825,37,581,4,100,0.1440443213296399,0.8559556786703602,0.27007299270072993,0.9931623931623932,0.9024390243902439,0.8531571218795888,39.498175182481894,0.7349523223237057
single best (lightgbm_n800_leaves15_lr0.01),0.8506824941779461,36,581,4,101,0.14542936288088643,0.8545706371191135,0.26277372262773724,0.9931623931623932,0.9,0.8519061583577713,38.43065693430671,0.7423018455469427
single best (lightgbm_n800_leaves15_lr0.01),0.8513688054439194,35,581,4,102,0.14681440443213298,0.853185595567867,0.25547445255474455,0.9931623931623932,0.8974358974358975,0.8506588579795022,37.36313868613152,0.7496513687701798
single best (lightgbm_n800_leaves15_lr0.01),0.8576347438962988,34,581,4,103,0.1481994459833795,0.8518005540166205,0.24817518248175183,0.9931623931623932,0.8947368421052632,0.8494152046783626,36.29562043795633,0.7570008919934168
single best (lightgbm_n800_leaves15_lr0.01),0.8608416524120152,33,581,4,104,0.14958448753462603,0.850415512465374,0.24087591240875914,0.9931623931623932,0.8918918918918919,0.8481751824817518,35.22810218978115,0.7643504152166538
single best (lightgbm_n800_leaves15_lr0.01),0.8714317884291967,32,581,4,105,0.15096952908587258,0.8490304709141274,0.23357664233576642,0.9931623931623932,0.8888888888888888,0.8469387755102041,34.16058394160596,0.771699938439891
single best (lightgbm_n800_leaves15_lr0.01),0.8781794151390881,31,581,4,106,0.1523545706371191,0.8476454293628809,0.22627737226277372,0.9931623931623932,0.8857142857142857,0.8457059679767104,33.09306569343077,0.7790494616631279
single best (lightgbm_n800_leaves15_lr0.01),0.8833083910274232,30,581,4,107,0.15373961218836565,0.8462603878116344,0.21897810218978103,0.9931623931623932,0.8823529411764706,0.8444767441860465,32.02554744525559,0.7863989848863651
single best (lightgbm_n800_leaves15_lr0.01),0.8913956912186854,29,581,4,108,0.15512465373961218,0.8448753462603878,0.2116788321167883,0.9931623931623932,0.8787878787878788,0.8432510885341074,30.9580291970804,0.7937485081096022
single best (lightgbm_n800_leaves15_lr0.01),0.8919614089863931,28,581,4,109,0.15650969529085873,0.8434903047091413,0.20437956204379562,0.9931623931623932,0.875,0.8420289855072464,29.890510948905217,0.8010980313328392
single best (lightgbm_n800_leaves15_lr0.01),0.8932440130414881,27,581,4,110,0.15789473684210525,0.8421052631578947,0.19708029197080293,0.9931623931623932,0.8709677419354839,0.8408104196816208,28.82299270073003,0.8084475545560762
single best (lightgbm_n800_leaves15_lr0.01),0.8934227862975049,26,581,4,111,0.1592797783933518,0.8407202216066482,0.1897810218978102,0.9931623931623932,0.8666666666666667,0.8395953757225434,27.755474452554843,0.8157970777793133
single best (lightgbm_n800_leaves15_lr0.01),0.8974983400161083,25,581,4,112,0.16066481994459833,0.8393351800554016,0.18248175182481752,0.9931623931623932,0.8620689655172413,0.8383838383838383,26.687956204379656,0.8231466010025503
single best (lightgbm_n800_leaves15_lr0.01),0.904420963865844,24,581,4,113,0.16204986149584488,0.8379501385041551,0.17518248175182483,0.9931623931623932,0.8571428571428571,0.8371757925072046,25.620437956204473,0.8304961242257873
single best (lightgbm_n800_leaves15_lr0.01),0.9052211460594133,23,581,4,114,0.1634349030470914,0.8365650969529086,0.1678832116788321,0.9931623931623932,0.8518518518518519,0.8359712230215828,24.552919708029282,0.8378456474490245
single best (lightgbm_n800_leaves15_lr0.01),0.9064838306185063,22,581,4,115,0.16481994459833796,0.8351800554016621,0.16058394160583941,0.9931623931623932,0.8461538461538461,0.8347701149425287,23.4854014598541,0.8451951706722615
single best (lightgbm_n800_leaves15_lr0.01),0.9098001651749984,21,581,4,116,0.16620498614958448,0.8337950138504155,0.15328467153284672,0.9931623931623932,0.84,0.8335724533715926,22.417883211678912,0.8525446938954985
single best (lightgbm_n800_leaves15_lr0.01),0.9161190690759998,20,581,4,117,0.16759002770083103,0.8324099722991689,0.145985401459854,0.9931623931623932,0.8333333333333334,0.832378223495702,21.350364963503722,0.8598942171187356
single best (lightgbm_n800_leaves15_lr0.01),0.9211323363213818,19,581,4,118,0.16897506925207756,0.8310249307479225,0.1386861313868613,0.9931623931623932,0.8260869565217391,0.8311874105865522,20.28284671532854,0.8672437403419727
single best (lightgbm_n800_leaves15_lr0.01),0.9233922920364439,18,581,4,119,0.1703601108033241,0.8296398891966759,0.13138686131386862,0.9931623931623932,0.8181818181818182,0.83,19.215328467153356,0.8745932635652096
single best (lightgbm_n800_leaves15_lr0.01),0.9439873123525363,17,581,4,120,0.17174515235457063,0.8282548476454293,0.12408759124087591,0.9931623931623932,0.8095238095238095,0.8288159771754636,18.147810218978165,0.8819427867884468
single best (lightgbm_n800_leaves15_lr0.01),0.9549798004157786,17,582,3,120,0.1703601108033241,0.8296398891966759,0.12408759124087591,0.9948717948717949,0.85,0.8290598290598291,24.197080291970888,0.8804274211754083
single best (lightgbm_n800_leaves15_lr0.01),0.9565289806420493,16,582,3,121,0.17174515235457063,0.8282548476454293,0.11678832116788321,0.9948717948717949,0.8421052631578947,0.8278805120910384,22.773722627737307,0.88776431635187
single best (lightgbm_n800_leaves15_lr0.01),0.9584700965461295,16,583,2,121,0.1703601108033241,0.8296398891966759,0.11678832116788321,0.9965811965811966,0.8888888888888888,0.828125,34.16058394160596,0.886241564522793
single best (lightgbm_n800_leaves15_lr0.01),0.9599880349973664,15,583,2,122,0.17174515235457063,0.8282548476454293,0.10948905109489052,0.9965811965811966,0.8823529411764706,0.826950354609929,32.02554744525559,0.8935658749733946
single best (lightgbm_n800_leaves15_lr0.01),0.9688326881331648,14,583,2,123,0.1731301939058172,0.8268698060941828,0.10218978102189781,0.9965811965811966,0.875,0.8257790368271954,29.890510948905217,0.9008901854239962
single best (lightgbm_n800_leaves15_lr0.01),0.9697791611807824,13,583,2,124,0.1745152354570637,0.8254847645429363,0.0948905109489051,0.9965811965811966,0.8666666666666667,0.8246110325318247,27.755474452554843,0.9082144958745978
single best (lightgbm_n800_leaves15_lr0.01),0.9710359553020764,13,584,1,124,0.1731301939058172,0.8268698060941828,0.0948905109489051,0.9982905982905983,0.9285714285714286,0.8248587570621468,55.510948905109686,0.9066593340665934
single best (lightgbm_n800_leaves15_lr0.01),0.9753923538566664,12,584,1,125,0.1745152354570637,0.8254847645429363,0.08759124087591241,0.9982905982905983,0.9230769230769231,0.8236953455571228,51.240875912408946,0.9139711028897111
single best (lightgbm_n800_leaves15_lr0.01),0.9768099384245156,11,584,1,126,0.17590027700831026,0.8240997229916898,0.08029197080291971,0.9982905982905983,0.9166666666666666,0.8225352112676056,46.9708029197082,0.9212828717128287
single best (lightgbm_n800_leaves15_lr0.01),0.9777532096435023,10,584,1,127,0.1772853185595568,0.8227146814404432,0.072992700729927,0.9982905982905983,0.9090909090909091,0.8213783403656821,42.700729927007444,0.9285946405359464
single best (lightgbm_n800_leaves15_lr0.01),0.979526896314463,9,584,1,128,0.1786703601108033,0.8213296398891967,0.06569343065693431,0.9982905982905983,0.9,0.8202247191011236,38.43065693430671,0.9359064093590641
single best (lightgbm_n800_leaves15_lr0.01),0.9795472458642475,8,584,1,129,0.18005540166204986,0.8199445983379501,0.058394160583941604,0.9982905982905983,0.8888888888888888,0.8190743338008415,34.16058394160596,0.9432181781821818
single best (lightgbm_n800_leaves15_lr0.01),0.9805049571234763,7,584,1,130,0.1814404432132964,0.8185595567867037,0.051094890510948905,0.9982905982905983,0.875,0.8179271708683473,29.890510948905217,0.9505299470052995
single best (lightgbm_n800_leaves15_lr0.01),0.9833592337979894,6,584,1,131,0.18282548476454294,0.817174515235457,0.043795620437956206,0.9982905982905983,0.8571428571428571,0.8167832167832167,25.620437956204473,0.9578417158284172
single best (lightgbm_n800_leaves15_lr0.01),0.9867183001782441,5,584,1,132,0.18421052631578946,0.8157894736842105,0.0364963503649635,0.9982905982905983,0.8333333333333334,0.8156424581005587,21.350364963503722,0.9651534846515348
single best (lightgbm_n800_leaves15_lr0.01),0.988521450053117,4,584,1,133,0.18559556786703602,0.814404432132964,0.029197080291970802,0.9982905982905983,0.8,0.8145048814504882,17.08029197080298,0.9724652534746525
single best (lightgbm_n800_leaves15_lr0.01),0.9896641253869068,3,584,1,134,0.18698060941828254,0.8130193905817175,0.021897810218978103,0.9982905982905983,0.75,0.8133704735376045,12.810218978102236,0.9797770222977702
single best (lightgbm_n800_leaves15_lr0.01),0.9902923895801669,2,584,1,135,0.1883656509695291,0.8116343490304709,0.014598540145985401,0.9982905982905983,0.6666666666666666,0.8122392211404729,8.54014598540149,0.9870887911208879
single best (lightgbm_n800_leaves15_lr0.01),0.9924817440982043,2,585,0,135,0.18698060941828254,0.8130193905817175,0.014598540145985401,1.0,1.0,0.8125,inf,0.9854014598540146
single best (lightgbm_n800_leaves15_lr0.01),0.9941681715895435,1,585,0,136,0.1883656509695291,0.8116343490304709,0.0072992700729927005,1.0,1.0,0.811373092926491,inf,0.9927007299270073
single best (lightgbm_n800_leaves15_lr0.01),1.0,0,585,0,137,0.18975069252077562,0.8102493074792244,0.0,1.0,,0.8102493074792244,inf,1.0
ensemble (top 5),0.0,137,0,585,0,0.8102493074792244,0.1897506925207756,1.0,0.0,0.18975069252077562,,1.0,inf
ensemble (top 5),0.0033006308427384586,137,0,585,0,0.8102493074792244,0.1897506925207756,1.0,0.0,0.18975069252077562,,1.0,inf
