rank,model,status,seconds,auroc,auprc,brier_score,accuracy,sensitivity,specificity,ppv,npv,f1,threshold,tp,tn,fp,fn,se,z_vs_baseline,p_one_tailed
158,rf_n300_d5_balanced,ok,4.51,0.8802982094952899,0.6532363011827013,0.1274319038116348,0.8462603878116344,0.6715328467153284,0.8871794871794871,0.5822784810126582,0.9202127659574468,0.6237288135593221,0.5,92.0,519.0,66.0,45.0,0.019491192386597928,2.351523877389841,0.009348344802590614
159,xgboost_n500_d3_lr0.05,ok,2.58,0.8801921517249983,0.653111736883224,0.1080811182216308,0.8573407202216067,0.4963503649635036,0.941880341880342,0.6666666666666666,0.8887096774193548,0.5690376569037657,0.5,68.0,551.0,34.0,69.0,0.019498447550444966,2.347684819959796,0.009445249316383353
160,catboost_n200_d5_lr0.01,ok,2.88,0.8800486618004867,0.6575845903609162,0.1064015128187222,0.8476454293628809,0.2627737226277372,0.9846153846153848,0.8,0.8508124076809453,0.3956043956043956,0.5,36.0,576.0,9.0,101.0,0.019508255039701203,2.34249294731406,0.009577698004825552
161,lightgbm_goss_n200_leaves31_lr0.1,ok,0.52,0.8800299457233764,0.6516519616786158,0.1063358695489341,0.868421052631579,0.5328467153284672,0.947008547008547,0.7019230769230769,0.8964401294498382,0.6058091286307054,0.5,73.0,554.0,31.0,64.0,0.01950953357262591,2.34181592831884,0.009595088384788175
162,lightgbm_goss_n200_leaves63_lr0.1,ok,0.52,0.8800299457233764,0.6516519616786158,0.1063358695489341,0.868421052631579,0.5328467153284672,0.947008547008547,0.7019230769230769,0.8964401294498382,0.6058091286307054,0.5,73.0,554.0,31.0,64.0,0.01950953357262591,2.34181592831884,0.009595088384788175
163,catboost_n100_d4_lr0.001,ok,1.12,0.8799051718759747,0.6471052530497875,0.2204512446446095,0.8240997229916898,0.0802919708029197,0.9982905982905984,0.9166666666666666,0.8225352112676056,0.1476510067114094,0.5,11.0,584.0,1.0,126.0,0.019518052972963103,2.3373035392904167,0.009711703325063437
164,catboost_n200_d6_lr0.01,ok,4.48,0.8796181920269511,0.6521601926124884,0.1062134300305459,0.8490304709141274,0.2700729927007299,0.9846153846153848,0.8043478260869565,0.8520710059171598,0.4043715846994535,0.5,37.0,576.0,9.0,100.0,0.019537620227200913,2.326932101623095,0.009984439660836841
165,catboost_n100_d4_lr0.01,ok,1.11,0.87953085033377,0.6514283761363673,0.1214434508424608,0.8379501385041551,0.1824817518248175,0.9914529914529916,0.8333333333333334,0.838150289017341,0.2994011976047904,0.5,25.0,580.0,5.0,112.0,0.019543567919494007,2.323777526116255,0.01006871042592783
166,xgboost_n500_d5_lr0.1,ok,2.8,0.8794996568719197,0.6328045459582057,0.1129198833738461,0.8573407202216067,0.4963503649635036,0.941880341880342,0.6666666666666666,0.8887096774193548,0.5690376569037657,0.5,68.0,551.0,34.0,69.0,0.019545691241596937,2.3226511121031357,0.010098951278334378
167,catboost_plain_n100_d4_lr0.1,ok,1.05,0.8794934181795496,0.6562927119479465,0.1010180910342688,0.8587257617728532,0.4598540145985401,0.952136752136752,0.6923076923076923,0.8827258320126783,0.5526315789473685,0.5,63.0,557.0,28.0,74.0,0.019546115852121296,2.3224258431950116,0.010105008576308583
168,catboost_n100_d4_lr0.1,ok,1.06,0.8794934181795496,0.6562927119479465,0.1010180910342688,0.8587257617728532,0.4598540145985401,0.952136752136752,0.6923076923076923,0.8827258320126783,0.5526315789473685,0.5,63.0,557.0,28.0,74.0,0.019546115852121296,2.3224258431950116,0.010105008576308583
169,adaboost_n500_lr0.3,ok,11.32,0.8794247925634787,0.6525917485790179,0.1821414595235688,0.8642659279778393,0.5109489051094891,0.947008547008547,0.693069306930693,0.8921095008051529,0.5882352941176471,0.5,70.0,554.0,31.0,67.0,0.019550785382596796,2.319948190766258,0.010171840094252982
170,adaboost_n200_lr0.3,ok,4.48,0.8794123151787385,0.6448451934200786,0.1628673199857908,0.853185595567867,0.4306569343065693,0.952136752136752,0.6781609195402298,0.8771653543307086,0.5267857142857143,0.5,59.0,557.0,28.0,78.0,0.019551634154739813,2.3194977686734837,0.010184030988252712
171,catboost_plain_n300_d8_lr0.05,ok,21.37,0.8793811217168881,0.6453247304991012,0.1075661439222974,0.8476454293628809,0.3576642335766423,0.9623931623931624,0.6901408450704225,0.8648233486943164,0.4711538461538461,0.5,49.0,563.0,22.0,88.0,0.019553755771026634,2.318371794402396,0.010214561800037325
172,catboost_n300_d8_lr0.05,ok,21.3,0.8793811217168881,0.6453247304991012,0.1075661439222974,0.8476454293628809,0.3576642335766423,0.9623931623931624,0.6901408450704225,0.8648233486943164,0.4711538461538461,0.5,49.0,563.0,22.0,88.0,0.019553755771026634,2.318371794402396,0.010214561800037325
173,catboost_n200_d7_lr0.01,ok,7.3,0.8793187347931872,0.6506430669065703,0.1061630883064287,0.8448753462603878,0.2408759124087591,0.9863247863247864,0.8048780487804879,0.8472834067547724,0.3707865168539326,0.5,33.0,577.0,8.0,104.0,0.019557997658063864,2.3161201927009896,0.010275853534829071
174,rf_n800_d5_balanced,ok,11.64,0.8792563478694867,0.6501504080159402,0.128339499779616,0.8448753462603878,0.6861313868613139,0.882051282051282,0.5766871165644172,0.9230769230769232,0.6266666666666667,0.5,94.0,516.0,69.0,43.0,0.01956223775199445,2.3138690531908037,0.010337453059312218
175,catboost_plain_n200_d4_lr0.1,ok,2.02,0.8792563478694865,0.6522774500532043,0.1035919103007756,0.8698060941828255,0.4963503649635036,0.9572649572649572,0.7311827956989247,0.890302066772655,0.591304347826087,0.5,68.0,560.0,25.0,69.0,0.019562237751994484,2.3138690531907944,0.01033745305931244
176,catboost_n200_d4_lr0.1,ok,1.97,0.8792563478694865,0.6522774500532043,0.1035919103007756,0.8698060941828255,0.4963503649635036,0.9572649572649572,0.7311827956989247,0.890302066772655,0.591304347826087,0.5,68.0,560.0,25.0,69.0,0.019562237751994484,2.3138690531907944,0.01033745305931244
177,catboost_n800_d5_lr0.05,ok,10.02,0.8791690061763054,0.6569068589466575,0.1068376978691869,0.868421052631579,0.4817518248175182,0.958974358974359,0.7333333333333333,0.8876582278481012,0.5814977973568282,0.5,66.0,561.0,24.0,71.0,0.019568170873227764,2.3107182337569663,0.01042421171174468
178,catboost_n500_d6_lr0.001,ok,11.8,0.8790068001746834,0.6565280593123441,0.1468031958887633,0.8365650969529086,0.1605839416058394,0.9948717948717948,0.88,0.8350071736011477,0.2716049382716049,0.5,22.0,582.0,3.0,115.0,0.01957918021921138,2.3048691107545576,0.010586952524821003
179,adaboost_n300_lr0.3,ok,6.74,0.8789381745586126,0.65017024300331,0.1717841281648638,0.8601108033240997,0.4671532846715328,0.952136752136752,0.6956521739130435,0.8841269841269841,0.5589519650655022,0.5,64.0,557.0,28.0,73.0,0.019583834380779316,2.3023954194654497,0.010656441528631877
180,catboost_n800_d4_lr0.001,ok,7.87,0.8788820263272817,0.6495719435968559,0.1302712265831555,0.8365650969529086,0.1605839416058394,0.9948717948717948,0.88,0.8350071736011477,0.2716049382716049,0.5,22.0,582.0,3.0,115.0,0.019587640723468542,2.300371904490888,0.010713579573780052
181,lightgbm_goss_n100_leaves15_lr0.05,ok,0.37,0.8788633102501717,0.6494444999012053,0.0993367455335823,0.8656509695290858,0.5255474452554745,0.9452991452991452,0.6923076923076923,0.8948220064724919,0.5975103734439834,0.5,72.0,553.0,32.0,65.0,0.01958890918298266,2.2996974823084293,0.010732682433568064
182,xgboost_n800_d3_lr0.05,ok,3.69,0.8787822072493606,0.6395475713051142,0.1139549068828506,0.8559556786703602,0.5109489051094891,0.9367521367521368,0.6542056074766355,0.8910569105691057,0.5737704918032787,0.5,70.0,548.0,37.0,67.0,0.019594403984972093,2.29677546436467,0.010815790958218052
183,catboost_n200_d8_lr0.05,ok,14.21,0.8787822072493605,0.6552462979628644,0.1056443442299064,0.850415512465374,0.3576642335766423,0.9658119658119658,0.7101449275362319,0.8652373660030628,0.4757281553398058,0.5,49.0,565.0,20.0,88.0,0.0195944039849721,2.2967754643646665,0.010815790958218052
184,catboost_plain_n200_d8_lr0.05,ok,14.06,0.8787822072493605,0.6552462979628644,0.1056443442299064,0.850415512465374,0.3576642335766423,0.9658119658119658,0.7101449275362319,0.8652373660030628,0.4757281553398058,0.5,49.0,565.0,20.0,88.0,0.0195944039849721,2.2967754643646665,0.010815790958218052
185,adaboost_n500_lr0.5,ok,11.18,0.8787634911722503,0.6453194562585762,0.1943886292678402,0.8628808864265928,0.5109489051094891,0.9452991452991452,0.6862745098039216,0.8919354838709678,0.5857740585774058,0.5,70.0,553.0,32.0,67.0,0.01959567158808462,2.2961012628331012,0.010835046059808562
186,adaboost_n300_lr0.5,ok,6.75,0.8787510137875101,0.6517204233822461,0.1849164676326546,0.8656509695290858,0.5109489051094891,0.9487179487179488,0.7,0.8922829581993569,0.5907172995780591,0.5,70.0,555.0,30.0,67.0,0.019596516567669038,2.295651818115485,0.010847898707268655
187,catboost_n800_d8_lr0.05,ok,55.77,0.8787322977103997,0.6381576443801363,0.1110596838258644,0.8545706371191135,0.4014598540145985,0.9606837606837608,0.7051282051282052,0.8726708074534162,0.5116279069767442,0.5,55.0,562.0,23.0,82.0,0.019597783903332104,2.2949776854879316,0.010867201571893248
188,adaboost_n100_lr0.3,ok,2.28,0.8786137625553685,0.639364459353654,0.1481455000908655,0.8545706371191135,0.4087591240875912,0.958974358974359,0.7,0.8738317757009346,0.5161290322580645,0.5,56.0,561.0,24.0,81.0,0.019605806638246192,2.2907091382982614,0.010990120873399234
189,lightgbm_n300_leaves15_lr0.01,ok,1.29,0.8785825690935178,0.6767607838279074,0.0983623364697962,0.8725761772853186,0.4817518248175182,0.964102564102564,0.7586206896551724,0.8881889763779528,0.5892857142857143,0.5,66.0,564.0,21.0,71.0,0.019607916815705475,2.2895861116777705,0.011022660423543496
190,catboost_n100_d6_lr0.05,ok,2.31,0.8785763304011479,0.649751261538496,0.102736011231733,0.8545706371191135,0.3722627737226277,0.9675213675213676,0.7285714285714285,0.8680981595092024,0.4927536231884058,0.5,51.0,566.0,19.0,86.0,0.01960833879779662,2.289361520109434,0.011029177981763616
191,catboost_plain_n100_d6_lr0.05,ok,2.32,0.8785763304011479,0.649751261538496,0.102736011231733,0.8545706371191135,0.3722627737226277,0.9675213675213676,0.7285714285714285,0.8680981595092024,0.4927536231884058,0.5,51.0,566.0,19.0,86.0,0.01960833879779662,2.289361520109434,0.011029177981763616
192,catboost_n500_d8_lr0.001,ok,37.05,0.8785700917087779,0.6480903544330383,0.1466614299323287,0.8351800554016621,0.145985401459854,0.9965811965811966,0.9090909090909092,0.8328571428571429,0.2515723270440251,0.5,20.0,583.0,2.0,117.0,0.019608760762090154,2.289136933125614,0.011035698758843249
193,adaboost_n100_lr0.5,ok,2.28,0.8785513756316677,0.6434429941450346,0.1609645601157401,0.850415512465374,0.4671532846715328,0.9401709401709402,0.6464646464646465,0.8828250401284109,0.5423728813559322,0.5,64.0,550.0,35.0,73.0,0.01961002654819605,2.288463199678158,0.011055280415224966
194,catboost_n500_d8_lr0.05,ok,35.18,0.8784453178613763,0.6393052780022291,0.1095182026197182,0.853185595567867,0.3868613138686131,0.9623931623931624,0.7066666666666667,0.8701700154559505,0.5,0.5,53.0,563.0,22.0,84.0,0.019617196312170234,2.284646155717318,0.0111667921083477
195,catboost_n300_d8_lr0.1,ok,21.53,0.8784390791690062,0.6342136566048461,0.1121801932466532,0.8573407202216067,0.4014598540145985,0.964102564102564,0.7236842105263158,0.8730650154798761,0.5164319248826291,0.5,55.0,564.0,21.0,82.0,0.019617617902970272,2.284421664936252,0.01117338075869223
196,catboost_plain_n300_d8_lr0.1,ok,21.37,0.8784390791690062,0.6342136566048461,0.1121801932466532,0.8573407202216067,0.4014598540145985,0.964102564102564,0.7236842105263158,0.8730650154798761,0.5164319248826291,0.5,55.0,564.0,21.0,82.0,0.019617617902970272,2.284421664936252,0.01117338075869223
197,catboost_n200_d6_lr0.05,ok,4.4,0.8783579761681951,0.6601809498891038,0.1021178843444246,0.8656509695290858,0.4306569343065693,0.9675213675213676,0.7564102564102564,0.8788819875776398,0.5488372093023256,0.5,59.0,566.0,19.0,78.0,0.01962309696641463,2.281503701234689,0.011259328972030969
198,catboost_plain_n200_d6_lr0.05,ok,4.5,0.8783579761681951,0.6601809498891038,0.1021178843444246,0.8656509695290858,0.4306569343065693,0.9675213675213676,0.7564102564102564,0.8788819875776398,0.5488372093023256,0.5,59.0,566.0,19.0,78.0,0.01962309696641463,2.281503701234689,0.011259328972030969
199,catboost_n800_d5_lr0.001,ok,12.02,0.8781583380123527,0.6478708028875251,0.1276849387424301,0.8351800554016621,0.1532846715328467,0.9948717948717948,0.875,0.833810888252149,0.2608695652173913,0.5,21.0,582.0,3.0,116.0,0.01963657111054456,2.274324312918685,0.011473247197254177
200,xgboost_n100_d3_lr0.05,ok,0.67,0.8780398028573211,0.667505773871553,0.0981808551358694,0.8642659279778393,0.4452554744525547,0.9623931623931624,0.7349397590361446,0.8810641627543035,0.5545454545454546,0.5,61.0,563.0,22.0,76.0,0.019644562794316072,2.270063762835888,0.011601857291337336
