n,rep,sens,spec,dor,fp,n_neg,lrp,lrp_lo,lrp_hi,lrp_ratio,degenerate
100,46,0.9375,0.7380952380952381,42.27272727272728,22,84,3.579545454545455,2.7103664206519964,3.9865021191120986,1.4708351198333987,False
100,47,0.9375,0.75,45.0,21,84,3.75,2.808166124050876,4.222833747031694,1.5037692075496272,False
100,48,0.875,0.8452380952380952,38.230769230769226,13,84,5.653846153846153,3.907160851636747,6.899075963736987,1.765751712230352,False
100,49,0.3125,0.9880952380952381,37.72727272727286,1,84,26.250000000000092,8.633333078325286,67.30454041886799,7.79589294288225,True
100,50,0.4375,0.9642857142857143,21.000000000000007,3,84,12.250000000000005,6.694324994461035,18.902951887972087,2.8237278446464154,True
100,51,0.9375,0.7738095238095238,51.31578947368423,19,84,4.144736842105264,3.029000196231528,4.782542803942685,1.5789179577778811,False
100,52,0.9375,0.40476190476190477,10.2,50,84,1.575,1.4252996615724556,1.4676387785873022,1.0297054143464373,True
100,53,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,54,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,55,0.125,0.9880952380952381,11.8571428571429,1,84,10.500000000000037,5.593946286612779,16.619752435171453,2.971024672679682,True
100,56,0.9375,0.7976190476190477,59.11764705882355,17,84,4.632352941176472,3.291660233645527,5.4973390808123765,1.6700809593352384,False
100,57,0.75,0.8690476190476191,19.909090909090914,11,84,5.727272727272728,4.092637432896385,6.758599324041041,1.6514043657314492,False
100,58,0.375,0.9761904761904762,24.599999999999973,2,84,15.749999999999982,7.418074445568764,28.19903021707529,3.8013948800311876,True
100,59,0.9375,0.8571428571428571,89.99999999999997,12,84,6.562499999999998,4.238613107462056,8.567992943505354,2.0214142518507874,False
100,60,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,61,0.9375,0.7261904761904762,39.78260869565217,23,84,3.4239130434782608,2.6197172925283194,3.7735948467417706,1.4404588073317754,False
100,62,0.9375,0.7261904761904762,39.78260869565217,23,84,3.4239130434782608,2.6197172925283194,3.7735948467417706,1.4404588073317754,False
100,63,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,64,0.1875,0.9880952380952381,19.153846153846224,1,84,15.750000000000057,6.678783980548805,31.32044786181286,4.689543478727577,True
100,65,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,66,0.375,0.9880952380952381,49.80000000000018,1,84,31.500000000000114,9.52829487517421,87.81529462867944,9.216265426197138,True
100,67,0.3125,0.9880952380952381,37.72727272727286,1,84,26.250000000000092,8.633333078325286,67.30454041886799,7.79589294288225,True
100,68,0.9375,0.7738095238095238,51.31578947368423,19,84,4.144736842105264,3.029000196231528,4.782542803942685,1.5789179577778811,False
100,69,0.375,0.9880952380952381,49.80000000000018,1,84,31.500000000000114,9.52829487517421,87.81529462867944,9.216265426197138,True
100,70,0.9375,0.3333333333333333,7.499999999999999,56,84,1.4062499999999998,1.278632971262173,1.3041976577955556,1.0199937645187946,True
100,71,0.5625,0.9761904761904762,52.71428571428566,2,84,23.624999999999975,9.297067827233784,50.62463198001974,5.445225626054447,False
100,72,0.3125,0.9880952380952381,37.72727272727286,1,84,26.250000000000092,8.633333078325286,67.30454041886799,7.79589294288225,True
100,73,0.9375,0.7380952380952381,42.27272727272728,22,84,3.579545454545455,2.7103664206519964,3.9865021191120986,1.4708351198333987,False
100,74,0.375,0.9880952380952381,49.80000000000018,1,84,31.500000000000114,9.52829487517421,87.81529462867944,9.216265426197138,True
100,75,0.1875,0.9880952380952381,19.153846153846224,1,84,15.750000000000057,6.678783980548805,31.32044786181286,4.689543478727577,True
100,76,0.5,0.9761904761904762,40.99999999999995,2,84,20.999999999999975,8.70457379805142,42.722368527668024,4.908036799829501,False
100,77,0.9375,0.6904761904761905,33.46153846153846,26,84,3.0288461538461537,2.383476840095489,3.2456952265464123,1.3617481705491965,False
100,78,0.9375,0.5714285714285714,20.0,36,84,2.1875,1.8475730105273285,2.184030797162679,1.1821079788015088,False
100,79,0.25,0.9761904761904762,13.66666666666665,2,84,10.499999999999988,5.984182288694358,15.535957618604453,2.59617051572039,True
100,80,0.1875,0.9880952380952381,19.153846153846224,1,84,15.750000000000057,6.678783980548805,31.32044786181286,4.689543478727577,True
100,81,0.375,0.9880952380952381,49.80000000000018,1,84,31.500000000000114,9.52829487517421,87.81529462867944,9.216265426197138,True
100,82,0.375,0.9880952380952381,49.80000000000018,1,84,31.500000000000114,9.52829487517421,87.81529462867944,9.216265426197138,True
100,83,0.9375,0.5357142857142857,17.307692307692307,39,84,2.019230769230769,1.7344080348524362,1.9823707370733592,1.1429667628598248,False
100,84,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,85,0.9375,0.47619047619047616,13.636363636363637,44,84,1.7897727272727273,1.5766161113180193,1.7133025284238004,1.0866960676886106,True
100,86,0.3125,0.9880952380952381,37.72727272727286,1,84,26.250000000000092,8.633333078325286,67.30454041886799,7.79589294288225,True
100,87,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,88,0.5,0.9880952380952381,83.0000000000003,1,84,42.00000000000015,11.18076483582524,133.04278021662054,11.899255745933127,False
100,89,0.4375,0.9880952380952381,64.55555555555578,1,84,36.75000000000013,10.376541248178894,109.75550546136719,10.577272603299248,True
100,90,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,91,0.9375,0.75,45.0,21,84,3.75,2.808166124050876,4.222833747031694,1.5037692075496272,False
100,92,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,93,0.9375,0.75,45.0,21,84,3.75,2.808166124050876,4.222833747031694,1.5037692075496272,False
100,94,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,95,0.25,0.9880952380952381,27.666666666666764,1,84,21.000000000000075,7.68650326332805,48.380908318978605,6.294267583258784,True
100,96,0.9375,0.8928571428571429,125.00000000000006,9,84,8.750000000000004,5.170673315086938,12.486285198407781,2.4148277095703237,False
100,97,0.875,0.7619047619047619,22.399999999999995,20,84,3.6749999999999994,2.843717872507174,4.004906888427039,1.4083348165956064,False
100,98,0.4375,0.9642857142857143,21.000000000000007,3,84,12.250000000000005,6.694324994461035,18.902951887972087,2.8237278446464154,True
100,99,0.9375,0.5357142857142857,17.307692307692307,39,84,2.019230769230769,1.7344080348524362,1.9823707370733592,1.1429667628598248,False
300,0,0.9787234042553191,0.4505928853754941,37.72661870503592,139,253,1.7814174192560845,1.6344493547260317,1.822147020797353,1.114838471763344,True
300,1,0.2553191489361702,0.9960474308300395,86.40000000000047,1,253,64.59574468085142,17.920971430975893,218.50921915080386,12.192933848056743,True
300,2,0.3404255319148936,0.9960474308300395,130.06451612903302,1,253,86.12765957446858,21.922114108200528,317.5604083907677,14.485847798409921,True
300,3,0.0851063829787234,0.9960474308300395,23.441860465116413,1,253,21.531914893617145,9.041036012391995,48.12498464948692,5.322950222023775,True
300,4,0.1276595744680851,0.9960474308300395,36.87804878048801,1,253,32.29787234042571,11.418984254601549,85.7321760520951,7.507863584061542,True
300,5,0.9787234042553191,0.7549407114624506,141.70967741935462,62,253,3.99382292381606,3.303010099158579,4.532013587506829,1.372085900876092,False
300,6,0.9787234042553191,0.44664031620553357,37.12857142857137,140,253,1.7686930091185409,1.6242054950791018,1.8075380030332755,1.1128751925231266,True
300,7,0.23404255319148937,0.9920948616600791,38.34722222222245,2,253,29.606382978723577,13.125546535207356,62.672468884807046,4.774846420047907,True
300,8,0.9787234042553191,0.391304347826087,29.571428571428527,154,253,1.60790273556231,1.4940993618536684,1.6239160040562644,1.0868862175548604,True
300,9,0.2978723404255319,0.9960474308300395,106.90909090909153,1,253,75.36170212766001,19.948327408570076,267.1888952093298,13.39405002419109,True
300,10,0.2553191489361702,0.9960474308300395,86.40000000000047,1,253,64.59574468085142,17.920971430975893,218.50921915080386,12.192933848056743,True
300,11,0.1276595744680851,0.9960474308300395,36.87804878048801,1,253,32.29787234042571,11.418984254601549,85.7321760520951,7.507863584061542,True
300,12,0.2127659574468085,0.9920948616600791,33.91891891891911,2,253,26.91489361702143,12.307422365659672,55.238480587258756,4.488224987011567,True
300,13,0.2553191489361702,0.9960474308300395,86.40000000000047,1,253,64.59574468085142,17.920971430975893,218.50921915080386,12.192933848056743,True
300,14,0.10638297872340426,0.9960474308300395,30.000000000000174,1,253,26.91489361702143,10.248848262370139,66.3336302793016,6.472300943595134,True
300,15,0.2553191489361702,0.9960474308300395,86.40000000000047,1,253,64.59574468085142,17.920971430975893,218.50921915080386,12.192933848056743,True
300,16,0.9787234042553191,0.5138339920948617,48.61788617886172,123,253,2.013146514443868,1.8196079677936863,2.090241331719575,1.1487316876579947,False
300,17,0.2127659574468085,0.9960474308300395,68.1081081081085,1,253,53.82978723404286,15.832537431637927,171.75852306938563,10.848452044469076,True
300,18,0.2127659574468085,0.9960474308300395,68.1081081081085,1,253,53.82978723404286,15.832537431637927,171.75852306938563,10.848452044469076,True
300,19,0.1702127659574468,0.9960474308300395,51.69230769230799,1,253,43.06382978723429,13.67148055577706,127.30141919500186,9.311458161070126,True
300,20,0.9787234042553191,0.4782608695652174,42.16666666666661,132,253,1.875886524822695,1.7102541920611996,1.9309719175521523,1.129055509125777,True
